BuildingAddress,Country,State,ZIP,City,Neighborhood,Status2010,Status2011,Status2012,Status2013,Latitude,Longitude
625 2ND ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.78150181,-122.391275
625 MARKET ST,USA,CA,94105,San Francisco,Fidi,Exempt - Change in Ownership,Exempt - Change in Ownership,DidNotComply,DidNotComply,37.78868762,-122.4017599
625 MONTEREY BLVD,USA,CA,94112,San Francisco,Outer Mission,NA,NA,DidNotComply,DidNotComply,37.73124376,-122.4500623
625 PINE ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79123722,-122.4061014
625 Polk St,USA,CA,94102,San Francisco,Downtown/Civic Center,Exempt - Change in Ownership,Exempt - Change in Ownership,Complied,Complied,37.78252406,-122.4192631
625 SUTTER ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,Complied,Complied,Complied,37.78876741,-122.4106086
625 TOWNSEND ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.77087535,-122.4023627
629 BRYANT ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77881199,-122.3985569
630 3RD ST,USA,CA,94107,San Francisco,South of Market,NA,Complied,Complied,DidNotComply,37.77944378,-122.393935
630 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.77609916,-122.4002842
630 TENNESSEE ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,DidNotComply,DidNotComply,37.76381545,-122.390118
630 TREAT AVE,USA,CA,94110,San Francisco,Mission,NA,NA,DidNotComply,DidNotComply,37.75993244,-122.4141307
625 HOWARD ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,DidNotComply,DidNotComply,37.78642179,-122.3986961
617 BATTERY ST,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79715096,-122.4011582
633 FOLSOM ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.7847129,-122.3973497
633 HOWARD ST,USA,CA,94105,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.78597828,-122.3988011
6333 GEARY BLVD,USA,CA,94121,San Francisco,Outer Richmond,NA,NA,Exempt - Change in Ownership,Exempt - Change in Ownership,37.77974338,-122.4874139
635 PINE ST,USA,CA,94108,San Francisco,Chinatown,NA,DidNotComply,DidNotComply,DidNotComply,37.79112195,-122.4064638
635 SUTTER ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,DidNotComply,37.78866696,-122.4108564
639 FRONT ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Complied,DidNotComply,37.79737596,-122.3999568
64 TOWNSEND ST,USA,CA,94107,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.78138982,-122.3903502
640 2ND ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,Complied,37.78107768,-122.391702
640 SACRAMENTO ST,USA,CA,94111,San Francisco,Fidi,NA,Complied,Complied,Complied,37.79388999,-122.4036982
640 SUTTER ST,USA,CA,94108,San Francisco,Downtown/Civic Center,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78919441,-122.4111185
640 TENNESSEE ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,DidNotComply,DidNotComply,37.76354366,-122.3900957
643 FRONT ST,USA,CA,94111,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79737075,-122.4001039
644 BROADWAY,USA,CA,94133,San Francisco,Russian Hill,NA,NA,Exempt - Change in Ownership,Exempt - Vacant,37.79802855,-122.4078555
645 BRYANT ST,USA,CA,94107,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.77826898,-122.3988315
645 HARRISON ST,USA,CA,94107,San Francisco,South of Market,DidNotComply,Complied,Complied,DidNotComply,37.7835523,-122.3955818
645 HOWARD ST,USA,CA,94105,San Francisco,Fidi,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78585434,-122.3991152
646 WASHINGTON ST,USA,CA,94111,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79561833,-122.4043672
647 JACKSON ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79596516,-122.4059009
647 MISSION ST,USA,CA,94105,San Francisco,Fidi,NA,DidNotComply,DidNotComply,DidNotComply,37.78680461,-122.4006633
649 GREEN ST,USA,CA,94133,San Francisco,Russian Hill,NA,NA,DidNotComply,DidNotComply,37.7992414,-122.4096835
65 6TH ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78147564,-122.4090096
65 BATTERY ST,USA,CA,94104,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79182006,-122.3999593
65 OCEAN AVE,USA,CA,94112,San Francisco,Outer Mission,NA,DidNotComply,DidNotComply,DidNotComply,37.72315601,-122.4380464
650 5TH ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.77561638,-122.3980082
650 7TH ST,USA,CA,94103,San Francisco,South of Market,NA,NA,NA,NA,37.77196036,-122.4022201
612 ALABAMA ST,USA,CA,94110,San Francisco,Mission,Complied,Complied,Complied,Complied,37.76134522,-122.4122888
636 CALIFORNIA ST,USA,CA,94108,San Francisco,Chinatown,Complied,Complied,Complied,DidNotComply,37.79293773,-122.4052052
650 GEARY ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,DidNotComply,37.78677092,-122.4142077
650 HARRISON ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,DidNotComply,37.78344155,-122.3966211
699 8TH ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.77080409,-122.4038997
651 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,DidNotComply,DidNotComply,DidNotComply,Complied,37.77523667,-122.399588
654 MINNESOTA ST,USA,CA,94107,San Francisco,Potrero Hill,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.76191109,-122.3910811
655 4TH ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.7776999,-122.3954548
2750 HYDE ST,USA,CA,94109,San Francisco,Russian Hill,Complied,DidNotComply,DidNotComply,DidNotComply,37.80648518,-122.4199723
658 MISSION ST,USA,CA,94105,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.78709038,-122.4013502
660 CALIFORNIA ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79267141,-122.4055191
660 CLEMENTINA ST,USA,CA,94103,San Francisco,South of Market,NA,Exempt - New Construction,Exempt - New Construction,Exempt - New Construction,37.77576161,-122.4105197
660 MARKET ST,USA,CA,94104,San Francisco,Fidi,NA,Complied,DidNotComply,DidNotComply,37.78831042,-122.4029561
657 COMMERCIAL ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Complied,Complied,37.79409487,-122.4040736
660 3RD ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.77903222,-122.3935988
663 HOWARD ST,USA,CA,94105,San Francisco,Fidi,NA,NA,Complied,Complied,37.78534883,-122.3994534
665 BUSH ST,USA,CA,94108,San Francisco,Downtown/Civic Center,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.79003826,-122.4084685
665 GRANT AVE,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79319758,-122.4062257
666 FOLSOM ST,USA,CA,94105,San Francisco,Fidi,NA,NA,NA,NA,37.78463139,-122.3984561
666 MISSION ST,USA,CA,94105,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.78695871,-122.401612
663 MISSION ST,USA,CA,94105,San Francisco,Fidi,NA,Complied,Complied,Complied,37.78656222,-122.4010299
667 FOLSOM ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78418027,-122.3979357
67 5TH ST,USA,CA,94103,San Francisco,South of Market,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78325091,-122.4067605
677 Toland St.,USA,CA,94124,San Francisco,Bayview,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.74283301,-122.3998623
678 GREEN ST,USA,CA,94133,San Francisco,Russian Hill,NA,NA,DidNotComply,DidNotComply,37.79963627,-122.4102621
679 3RD ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77932106,-122.3929832
679 BRYANT ST,USA,CA,94107,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.77793994,-122.3995389
680 CALIFORNIA ST,USA,CA,94108,San Francisco,Chinatown,NA,DidNotComply,DidNotComply,DidNotComply,37.79283158,-122.4057246
680 2ND ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.78096349,-122.3912423
689 Mission St,USA,CA,94105,San Francisco,Fidi,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78633247,-122.4016346
690 5TH ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Exempt - Tenant Turnover,Exempt - Tenant Turnover,37.77534837,-122.3976716
690 FOLSOM ST,USA,CA,94105,San Francisco,Fidi,NA,NA,NA,NA,37.78418898,-122.3989606
690 POTRERO AVE,USA,CA,94110,San Francisco,Mission,NA,NA,Complied,DidNotComply,37.76086891,-122.4074275
693 SUTTER ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.7886675,-122.4116456
695 MINNESOTA ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,Exempt - Vacant,Complied,37.76208376,-122.3903555
698 INDIANA ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,DidNotComply,DidNotComply,37.7616139,-122.3915487
700 EDDY ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78336731,-122.4195734
700 MONTGOMERY ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Complied,Complied,37.79574262,-122.4031874
700 Taraval St,USA,CA,94116,San Francisco,Parkside,NA,NA,DidNotComply,DidNotComply,37.74336457,-122.4742638
701 BAY SHORE BLVD,USA,CA,94124,San Francisco,Bayview,NA,Complied,Complied,DidNotComply,37.7359726,-122.4061379
701 BRYANT ST,USA,CA,94107,San Francisco,South of Market,NA,Complied,Complied,Complied,37.77748103,-122.4002904
2295 TAYLOR ST,USA,CA,94133,San Francisco,Russian Hill,NA,NA,Complied,Complied,37.80328643,-122.4151071
701 GRANT AVE,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79351565,-122.4063561
701 PHELPS ST,USA,CA,94124,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.74076294,-122.3900622
701 SUTTER ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,Complied,Complied,37.78863785,-122.412078
1800 FOLSOM ST,USA,CA,94103,San Francisco,Mission,Complied,DidNotComply,Complied,DidNotComply,37.76791694,-122.4159809
71 2ND ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.78840607,-122.4002536
71 WILLIAMS AVE,USA,CA,94124,San Francisco,Bayview,NA,DidNotComply,DidNotComply,DidNotComply,37.72920463,-122.394674
710 SANSOME ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Exempt - Change in Ownership,Complied,37.79701722,-122.4017337
711 MARKET ST,USA,CA,94103,San Francisco,Fidi,NA,NA,Complied,Complied,37.78708231,-122.403758
711 VAN NESS AVE,USA,CA,94102,San Francisco,Downtown/Civic Center,Exempt - Change in Ownership,Complied,Complied,Complied,37.78222372,-122.4206297
714 VAN NESS AVE,USA,CA,94133,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.7823159,-122.4203489
170 O'Farrell St,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,Complied,37.7868009,-122.4073927
120 STOCKTON ST,USA,CA,94108,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78698635,-122.405879
715 HARRISON ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78205173,-122.3976121
717 BATTERY ST,USA,CA,94111,San Francisco,Fidi,NA,NA,NA,NA,37.7979369,-122.4011844
720 WASHINGTON ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,Complied,Complied,37.79540925,-122.4053453
845 Market St,USA,CA,94103,San Francisco,South of Market,Complied,DidNotComply,Complied,Complied,37.78422363,-122.4061725
721 FILBERT ST,USA,CA,94133,San Francisco,Russian Hill,NA,Complied,Complied,Complied,37.80094384,-122.4116642
723 CLAY ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79427133,-122.4052132
725 CESAR CHAVEZ ST,USA,CA,94124,San Francisco,Bayview,NA,Complied,Complied,DidNotComply,37.75042698,-122.3847333
725 GRANT AVE,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79376377,-122.406387
725 GREENWICH ST,USA,CA,94133,San Francisco,North Beach,NA,NA,Complied,Complied,37.80182249,-122.4116677
728 PACIFIC AVE,USA,CA,94133,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79697356,-122.4073692
728 PACIFIC AVE,USA,CA,94133,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79697296,-122.4073685
705 SANSOME ST,USA,CA,94133,San Francisco,Fidi,NA,NA,Exempt - Change in Ownership,Complied,37.79691044,-122.4021434
730 ELLIS ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78432731,-122.4183538
730 Taraval St,USA,CA,94116,San Francisco,Parkside,NA,NA,DidNotComply,DidNotComply,37.74333364,-122.4739607
731 MARKET ST,USA,CA,94103,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78679677,-122.4041013
731 SANSOME ST,USA,CA,94133,San Francisco,Fidi,NA,Complied,Complied,Complied,37.79711264,-122.4023135
733 GRANT AVE,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79387381,-122.40648
735 7TH AVE,USA,CA,94118,San Francisco,Inner Richmond,NA,Complied,DidNotComply,DidNotComply,37.77447625,-122.4654771
735 BATTERY ST,USA,CA,94111,San Francisco,Fidi,Exempt - Vacant,Exempt - Vacant,Exempt - Vacant,DidNotComply,37.79814852,-122.4013759
735 MARKET ST,USA,CA,94103,San Francisco,Fidi,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78671352,-122.4042077
735 MONTGOMERY ST,USA,CA,94133,San Francisco,Fidi,NA,Complied,Complied,DidNotComply,37.79624645,-122.4036979
737 BEACH ST,USA,CA,94109,San Francisco,Russian Hill,NA,NA,DidNotComply,Complied,37.80630444,-122.4210583
74 OTIS ST,USA,CA,94103,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.77218033,-122.4199158
740 WASHINGTON ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79542608,-122.4058728
744 MARKET ST,USA,CA,94108,San Francisco,Fidi,NA,DidNotComply,DidNotComply,DidNotComply,37.78711342,-122.4046556
101 BROADWAY,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79863869,-122.4002786
748 MISSION ST,USA,CA,94103,San Francisco,Fidi,NA,DidNotComply,DidNotComply,DidNotComply,37.78554275,-122.4035273
75 ARKANSAS ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,DidNotComply,DidNotComply,37.7653958,-122.3984071
75 INDUSTRIAL ST,USA,CA,94124,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.73921937,-122.4008597
750 BATTERY ST,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79833043,-122.4006331
750 BRANNAN ST,USA,CA,94103,San Francisco,South of Market,NA,NA,Complied,Complied,37.77401718,-122.4026542
750 KEARNY ST,USA,CA,94111,San Francisco,Fidi,DidNotComply,Complied,Complied,DidNotComply,37.79512395,-122.404486
750 POST ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,Complied,DidNotComply,37.78785263,-122.4141369
76 1ST ST,USA,CA,94105,San Francisco,Fidi,NA,NA,DidNotComply,Complied,37.78984468,-122.3981236
750 MARKET ST,USA,CA,94108,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.78672921,-122.4046739
763 MISSION ST,USA,CA,94103,San Francisco,Fidi,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78421712,-122.4031138
769 BRANNAN ST,USA,CA,94103,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.77338563,-122.4022734
77 BATTERY ST,USA,CA,94104,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79194596,-122.3999872
772 PACIFIC AVE,USA,CA,94133,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.7969324,-122.4081904
777 TENNESSEE ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,DidNotComply,DidNotComply,37.76211731,-122.3894014
781 BEACH ST,USA,CA,94109,San Francisco,Russian Hill,NA,Complied,DidNotComply,DidNotComply,37.80622638,-122.4216706
785 MARKET ST,USA,CA,94103,San Francisco,Fidi,DidNotComply,Complied,Complied,Complied,37.78572116,-122.4052062
787 BRANNAN ST,USA,CA,94103,San Francisco,South of Market,NA,NA,Complied,Complied,37.77313407,-122.4027184
77 NEW MONTGOMERY ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78789174,-122.4005306
790 ELLIS ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78440462,-122.4190214
795 FOLSOM ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.78213769,-122.4006385
795 SUTTER ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78840575,-122.4132594
795 SUTTER ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78840492,-122.4132551
799 MARKET ST,USA,CA,94103,San Francisco,Fidi,Complied,Complied,DidNotComply,Complied,37.78573457,-122.4054002
799 VAN NESS AVE,USA,CA,94102,San Francisco,Downtown/Civic Center,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78258511,-122.4211918
80 CAROLINA ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,Complied,37.76783794,-122.4012215
80 ELMIRA ST,USA,CA,94124,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.73702487,-122.4042471
80 Francisco,USA,CA,94133,San Francisco,North Beach,NA,DidNotComply,DidNotComply,DidNotComply,37.80575927,-122.4065563
800 MARKET ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,Complied,Complied,Complied,37.7854745,-122.406614
801 MONTGOMERY ST,USA,CA,94133,San Francisco,Fidi,NA,Complied,Complied,Complied,37.79653367,-122.4038429
808 BRANNAN ST,USA,CA,94103,San Francisco,South of Market,NA,NA,NA,NA,37.77299968,-122.4037374
810 MISSION ST,USA,CA,94103,San Francisco,South of Market,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78441906,-122.4048654
815 EDDY ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,Exempt - Change in Ownership,DidNotComply,37.78261556,-122.4215729
827 HYDE ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,Complied,Complied,DidNotComply,37.78865167,-122.4169596
815 TENNESSEE ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,DidNotComply,DidNotComply,37.76119761,-122.3893315
816 MISSION ST,USA,CA,94103,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.78431152,-122.4050598
816 WASHINGTON ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79529186,-122.4068818
819 ELLIS ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,DidNotComply,37.78378073,-122.4198867
827 STOCKTON ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.793491,-122.4080978
828 BRANNAN ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77275512,-122.4041555
82 1ST ST,USA,CA,94105,San Francisco,Fidi,NA,NA,Complied,Complied,37.78990077,-122.3980398
83 BLUXOME ST,USA,CA,94107,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.77635291,-122.3975118
832 SANSOME ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Complied,Complied,37.79801934,-122.4019122
834 DIVISADERO ST,USA,CA,94117,San Francisco,Western Addition,NA,NA,DidNotComply,DidNotComply,37.77743863,-122.4379624
835 HOWARD ST,USA,CA,94103,San Francisco,South of Market,NA,DidNotComply,Complied,Complied,37.78233357,-122.403259
838 GRANT AVE,USA,CA,94108,San Francisco,Chinatown,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.79482725,-122.4060828
838 MARKET ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,DidNotComply,37.78539839,-122.4068783
840 FOLSOM ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.7813732,-122.402298
840 MARKET ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78516331,-122.4066477
841 HOWARD ST,USA,CA,94103,San Francisco,South of Market,NA,NA,Exempt - Vacant,DidNotComply,37.78228669,-122.403353
843 STOCKTON ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79373794,-122.4081776
847 SANSOME ST,USA,CA,94133,San Francisco,Fidi,NA,NA,DidNotComply,Complied,37.79801961,-122.4025176
85 5TH ST,USA,CA,94103,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.78307517,-122.4066366
850 LA PLAYA,USA,CA,94121,San Francisco,Outer Richmond,NA,Complied,DidNotComply,DidNotComply,37.77241328,-122.5093744
850 MONTGOMERY ST,USA,CA,94133,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79719178,-122.4033307
850 VAN NESS AVE,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.7836773,-122.4204962
851 KEARNY ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,DidNotComply,DidNotComply,37.79602733,-122.4052928
854 FOLSOM ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78128234,-122.4026969
